"week","rank_away","rank_home","game_type","neutral","spread","home_win","home_season","average_spread","average_fumbles","average_q1_points","average_q2_points","average_q3_points","average_q4_points","average_first_downs","average_run_pass_ratio","average_rush_yard_to_total_yards","average_time_of_possession","average_interceptions","average_number_of_penalties","average_penalty_yards","average_third_down_completion_rate","average_pass_completion_rate"
4,26,23,"regular","False",31,"Win","Tennessee_2023",28.0,1.0,8.0,13.666666666666666,8.0,11.666666666666666,22.333333333333332,1.1818181818181819,0.5556490585337341,23.543333333333333,0.0,6.333333333333333,54.333333333333336,0.3448717948717948,0.6262626262626263
5,26,21,"regular","False",21,"Win","Tennessee_2023",23.0,0.6666666666666666,10.333333333333334,12.333333333333334,5.666666666666667,10.333333333333334,20.666666666666668,1.0732323232323233,0.53024955232355,24.426666666666666,0.6666666666666666,7.333333333333333,62.0,0.37222222222222223,0.6126893939393939
7,26,19,"regular","False",7,"Win","Tennessee_2023",19.666666666666668,0.3333333333333333,11.666666666666666,9.0,4.666666666666667,10.0,21.666666666666668,1.4924242424242422,0.5965146125645139,27.25,1.0,8.0,71.0,0.4444444444444445,0.5672348484848485
10,26,17,"regular","False",56,"Win","Tennessee_2023",28.0,0.0,11.666666666666666,10.333333333333334,11.666666666666666,6.333333333333333,23.333333333333332,1.5246823069403714,0.5402746285901548,26.850000000000005,1.0,10.0,87.66666666666667,0.5333333333333333,0.6112231182795699
12,1,18,"regular","False",-28,"Loss","Tennessee_2023",11.666666666666666,0.0,9.333333333333334,8.0,9.333333333333334,3.0,19.666666666666668,1.3857934180514826,0.5303953944073991,23.276666666666667,0.3333333333333333,8.666666666666666,75.0,0.4383838383838384,0.5813620071684588
13,26,21,"regular","False",24,"Win","Tennessee_2023",17.333333333333332,0.3333333333333333,11.666666666666666,13.666666666666666,11.666666666666666,2.0,23.333333333333332,0.8703195302371692,0.38822541790495496,22.093333333333334,0.0,8.0,72.66666666666667,0.44949494949494945,0.6345534965301609
17,17,21,"post","True",35,"Win","Tennessee_2023",10.333333333333334,0.3333333333333333,7.0,11.333333333333334,7.0,5.666666666666667,23.0,1.4047281323877068,0.4491144853214375,25.293333333333333,0.0,5.333333333333333,52.666666666666664,0.3106060606060606,0.6087470449172576
1,26,15,"regular","False",66,"Win","Tennessee_2024",66.0,0.0,24.0,21.0,10.0,14.0,36.0,1.0454545454545454,0.4233983286908078,29.23,1.0,6.0,52.0,0.6,0.75
3,26,7,"regular","False",71,"Win","Tennessee_2024",71.0,0.0,37.0,28.0,3.0,3.0,32.0,2.2,0.6162162162162163,31.83,0.0,5.0,54.0,0.6,0.64
7,26,8,"regular","False",6,"Win","Tennessee_2024",47.666666666666664,0.3333333333333333,20.333333333333332,16.333333333333332,7.666666666666667,8.0,28.666666666666668,1.6331002331002331,0.4993159594134524,28.709999999999997,0.6666666666666666,5.666666666666667,51.0,0.4888888888888889,0.6684615384615386
8,7,11,"regular","False",7,"Win","Tennessee_2024",28.0,0.6666666666666666,12.333333333333334,9.333333333333334,9.0,6.666666666666667,23.666666666666668,1.7965201465201466,0.5330197844903727,27.883333333333336,1.0,7.333333333333333,65.33333333333333,0.43174603174603177,0.5851282051282052
10,26,7,"regular","False",10,"Win","Tennessee_2024",7.666666666666667,1.0,0.0,2.3333333333333335,12.666666666666666,8.0,22.666666666666668,1.449151725467515,0.4568946027048136,27.096666666666664,1.0,8.666666666666666,73.0,0.3984126984126984,0.6174089068825911
11,26,7,"regular","False",19,"Win","Tennessee_2024",12.0,1.0,2.3333333333333335,6.666666666666667,12.666666666666666,6.666666666666667,25.0,1.8026315789473684,0.4811079753695137,30.173333333333332,0.6666666666666666,8.666666666666666,74.0,0.4285714285714286,0.6186299081035923
13,26,11,"regular","False",56,"Win","Tennessee_2024",28.333333333333332,0.6666666666666666,2.3333333333333335,16.0,15.0,5.666666666666667,26.666666666666668,1.7390026791115722,0.4809090552217444,29.98333333333333,0.0,7.333333333333333,62.333333333333336,0.4523809523809524,0.6588597931610636
1,26,26,"regular","False",31,"Win","Texas_2014",31.0,2.0,7.0,14.0,7.0,10.0,18.0,1.1764705882352942,0.46175637393767704,32.62,0.0,7.0,65.0,0.26666666666666666,0.5588235294117647
2,26,26,"regular","False",-34,"Loss","Texas_2014",-34.0,3.0,0.0,0.0,7.0,0.0,15.0,1.1290322580645162,0.3178294573643411,25.35,1.0,6.0,64.0,0.2,0.6451612903225806
3,12,26,"regular","True",-3,"Loss","Texas_2014",-2.0,1.6666666666666667,2.3333333333333335,8.0,4.666666666666667,5.666666666666667,15.666666666666666,1.062618595825427,0.390296726376035,28.83,0.3333333333333333,6.666666666666667,59.666666666666664,0.27460317460317457,0.6366223908918407
6,7,26,"regular","False",-21,"Loss","Texas_2014",-19.333333333333332,1.3333333333333333,0.0,3.3333333333333335,2.3333333333333335,4.666666666666667,16.333333333333332,1.062618595825427,0.42599869354651004,29.063333333333333,1.0,6.0,53.0,0.30336134453781516,0.6072106261859583
8,26,26,"regular","False",3,"Win","Texas_2014",-7.0,0.6666666666666666,4.666666666666667,8.0,1.0,10.333333333333334,20.333333333333332,1.0473856209150325,0.44440449942506294,30.69,1.0,5.333333333333333,42.666666666666664,0.3648998060762767,0.6143790849673203
11,23,26,"regular","False",17,"Win","Texas_2014",-0.3333333333333333,0.6666666666666666,7.0,10.333333333333334,1.0,11.0,22.0,1.2015438359251747,0.5295442657242495,30.593333333333334,1.3333333333333333,4.666666666666667,46.0,0.3347410759175465,0.5055217489294569
14,5,26,"regular","False",-38,"Loss","Texas_2014",-6.0,1.0,7.0,11.333333333333334,1.0,11.0,19.333333333333332,1.1623281496506648,0.44337178310328457,29.793333333333333,2.0,4.0,36.666666666666664,0.3096866096866097,0.5447374352039667
17,26,26,"post","True",-24,"Loss","Texas_2014",-15.0,1.0,2.3333333333333335,9.0,0.0,5.333333333333333,12.666666666666666,1.0412170385395536,0.3303222597981998,25.993333333333336,2.0,4.333333333333333,37.0,0.2723905723905724,0.49584854631507774
2,26,26,"regular","False",14,"Win","Texas_2015",14.0,1.0,21.0,0.0,21.0,0.0,11.0,2.8,0.5379061371841155,15.97,0.0,4.0,42.0,0.375,0.5
3,26,26,"regular","False",-1,"Loss","Texas_2015",-1.0,1.0,7.0,17.0,0.0,20.0,28.0,1.6774193548387097,0.44,30.53,1.0,10.0,93.0,0.46153846153846156,0.6451612903225806
4,24,26,"regular","False",-3,"Loss","Texas_2015",3.3333333333333335,0.6666666666666666,11.333333333333334,10.333333333333334,9.333333333333334,6.666666666666667,16.666666666666668,2.3160025300442757,0.5225204365326362,24.126666666666665,0.6666666666666666,10.0,87.66666666666667,0.3621794871794872,0.5581910183428209
6,10,26,"regular","True",7,"Win","Texas_2015",1.0,0.3333333333333333,9.0,10.333333333333334,3.3333333333333335,9.0,19.666666666666668,2.9937803078220533,0.6267328835582209,29.44333333333333,0.6666666666666666,10.333333333333334,96.0,0.4246794871794872,0.6415243516761543
8,26,26,"regular","False",14,"Win","Texas_2015",6.0,0.0,7.666666666666667,9.0,3.3333333333333335,4.666666666666667,17.0,3.5388071895424837,0.7249277003589358,29.49,0.3333333333333333,8.0,76.66666666666667,0.42638888888888893,0.6348039215686274
10,26,26,"regular","False",39,"Win","Texas_2015",20.0,0.3333333333333333,11.333333333333334,6.666666666666667,5.666666666666667,11.666666666666666,20.0,3.159722222222222,0.6950426428876715,30.070000000000004,0.0,4.666666666666667,46.0,0.49690170940170947,0.6694444444444444
13,26,26,"regular","False",-3,"Loss","Texas_2015",16.666666666666668,0.6666666666666666,6.666666666666667,10.0,9.333333333333334,16.333333333333332,19.666666666666668,2.244263285024154,0.699179827507353,29.373333333333335,0.3333333333333333,5.666666666666667,45.0,0.4046398046398047,0.5788647342995169
1,10,26,"regular","False",3,"Win","Texas_2016",3.0,0.0,7.0,14.0,10.0,6.0,26.0,2.185185185185185,0.4584139264990329,27.3,1.0,11.0,104.0,0.4444444444444444,0.5925925925925926
2,26,11,"regular","False",34,"Win","Texas_2016",34.0,1.0,10.0,10.0,14.0,7.0,23.0,1.6785714285714286,0.4110576923076923,26.02,0.0,10.0,115.0,0.25,0.8214285714285714
7,26,26,"regular","False",21,"Win","Texas_2016",19.333333333333332,0.6666666666666666,5.666666666666667,9.0,15.0,5.333333333333333,25.666666666666668,1.7001995730065904,0.42777766831511305,27.349999999999998,0.6666666666666666,10.0,106.33333333333333,0.4148148148148148,0.6994105634456512
9,8,26,"regular","False",1,"Win","Texas_2016",18.666666666666668,1.0,8.0,7.333333333333333,12.666666666666666,6.333333333333333,23.333333333333332,1.781328320802005,0.431299060212029,27.276666666666667,0.6666666666666666,7.666666666666667,79.33333333333333,0.40392156862745104,0.6923558897243108
11,16,26,"regular","False",-4,"Loss","Texas_2016",6.0,1.3333333333333333,5.666666666666667,7.333333333333333,10.333333333333334,4.0,26.666666666666668,1.5551378446115287,0.4298519687462809,29.83666666666667,1.0,6.0,57.666666666666664,0.41862745098039217,0.6252130325814537
13,26,26,"regular","False",-22,"Loss","Texas_2016",-8.333333333333334,1.0,6.666666666666667,7.333333333333333,4.333333333333333,3.0,23.666666666666668,1.536019536019536,0.4466893281578977,30.33666666666667,1.0,5.0,38.333333333333336,0.30546955624355004,0.5338949938949938
1,26,23,"regular","False",-10,"Loss","Texas_2017",-10.0,1.0,7.0,7.0,20.0,7.0,26.0,0.5849056603773585,0.20718816067653276,30.27,1.0,11.0,117.0,0.5,0.6415094339622641
2,26,26,"regular","False",56,"Win","Texas_2017",56.0,0.0,7.0,14.0,14.0,21.0,32.0,2.0344827586206895,0.651685393258427,38.98,0.0,6.0,68.0,0.6666666666666666,0.5517241379310345
6,26,26,"regular","False",6,"Win","Texas_2017",17.333333333333332,0.3333333333333333,4.666666666666667,14.0,12.333333333333334,10.333333333333334,30.0,1.1345673814960813,0.3876342859880879,33.67666666666667,0.6666666666666666,6.666666666666667,71.66666666666667,0.5666666666666665,0.5938229553369819
7,12,26,"regular","True",-5,"Loss","Texas_2017",19.0,0.0,2.3333333333333335,15.0,8.0,10.333333333333334,29.0,1.2419244094323105,0.4268270174759727,32.99666666666666,0.3333333333333333,4.666666666666667,43.666666666666664,0.5568627450980391,0.542777175023979
8,10,26,"regular","False",-3,"Loss","Texas_2017",-0.6666666666666666,0.0,0.0,12.666666666666666,4.333333333333333,3.3333333333333335,22.666666666666668,0.8693190454476364,0.2590685177208079,28.58666666666667,0.6666666666666666,5.333333333333333,45.333333333333336,0.3934640522875817,0.5625728327506714
11,26,26,"regular","False",15,"Win","Texas_2017",2.3333333333333335,0.3333333333333333,9.333333333333334,8.0,3.3333333333333335,4.666666666666667,18.0,1.0000379996960025,0.25925281979190246,27.86666666666667,0.6666666666666666,7.0,58.0,0.3137254901960784,0.6017885190251812
13,26,26,"regular","False",-4,"Loss","Texas_2017",2.6666666666666665,1.0,11.666666666666666,9.0,1.0,3.3333333333333335,16.333333333333332,0.9133986928104575,0.25065372546682296,28.88,1.3333333333333333,7.0,59.333333333333336,0.2629233511586453,0.6285403050108933
2,26,26,"regular","False",7,"Win","Texas_2018",7.0,1.0,14.0,7.0,0.0,7.0,24.0,1.7407407407407407,0.50418410041841,34.48,0.0,8.0,65.0,0.4166666666666667,0.7777777777777778
3,22,26,"regular","False",23,"Win","Texas_2018",23.0,1.0,3.0,13.0,21.0,0.0,25.0,1.411764705882353,0.40609137055837563,34.63,0.0,7.0,46.0,0.5263157894736842,0.47058823529411764
4,17,26,"regular","False",15,"Win","Texas_2018",15.0,0.6666666666666666,8.0,7.666666666666667,11.666666666666666,4.666666666666667,23.0,1.5195851488743646,0.4051508608978023,34.38666666666666,0.0,6.333333333333333,45.333333333333336,0.425438596491228,0.6452886710239651
7,26,9,"regular","False",6,"Win","Texas_2018",14.666666666666666,0.3333333333333333,4.333333333333333,12.0,11.666666666666666,2.3333333333333335,23.333333333333332,1.289765585721468,0.38276215904453625,33.660000000000004,0.3333333333333333,6.333333333333333,41.0,0.45321637426900585,0.591157616892911
10,13,17,"regular","False",-1,"Loss","Texas_2018",6.666666666666667,0.3333333333333333,8.0,12.333333333333334,5.666666666666667,5.666666666666667,24.333333333333332,1.1802884615384615,0.3538086252686674,33.449999999999996,0.3333333333333333,6.333333333333333,47.0,0.45959595959595956,0.6657763532763533
12,16,15,"regular","False",14,"Win","Texas_2018",6.333333333333333,0.6666666666666666,8.0,14.666666666666666,3.3333333333333335,3.3333333333333335,24.333333333333332,1.324871794871795,0.3994080242437854,33.839999999999996,0.3333333333333333,6.0,47.0,0.5262626262626262,0.72994301994302
1,26,10,"regular","False",31,"Win","Texas_2019",31.0,1.0,7.0,17.0,14.0,7.0,24.0,0.6976744186046512,0.3370044052863436,27.73,0.0,6.0,47.0,0.5333333333333333,0.7209302325581395
2,6,9,"regular","False",-7,"Loss","Texas_2019",-7.0,0.0,0.0,7.0,14.0,17.0,30.0,0.7708333333333334,0.22830188679245284,33.88,0.0,6.0,50.0,0.5333333333333333,0.6666666666666666
4,26,12,"regular","False",6,"Win","Texas_2019",10.0,1.0,2.3333333333333335,15.0,11.666666666666666,10.666666666666666,26.666666666666668,1.00140734588409,0.3336830879887822,30.763333333333332,0.3333333333333333,6.0,54.0,0.546031746031746,0.7006275378368402
7,6,11,"regular","True",-7,"Loss","Texas_2019",-2.6666666666666665,0.6666666666666666,0.0,10.333333333333334,11.666666666666666,11.666666666666666,27.0,1.084638680033417,0.32887516794709776,31.796666666666667,0.3333333333333333,7.0,54.666666666666664,0.5015873015873016,0.6883876357560568
8,26,15,"regular","False",2,"Win","Texas_2019",0.3333333333333333,1.0,4.666666666666667,10.333333333333334,8.0,14.666666666666666,28.0,1.1239905318852688,0.3776439225063533,29.996666666666666,0.6666666666666666,7.666666666666667,66.66666666666667,0.5380952380952381,0.6957950431634643
11,16,26,"regular","False",3,"Win","Texas_2019",-0.6666666666666666,0.3333333333333333,4.666666666666667,5.666666666666667,9.0,15.333333333333334,27.333333333333332,1.0258788734287825,0.3819420373977849,30.209999999999997,0.6666666666666666,8.666666666666666,73.33333333333333,0.4688311688311688,0.710573368286617
14,26,26,"regular","False",25,"Win","Texas_2019",10.0,0.3333333333333333,6.666666666666667,12.0,9.0,14.333333333333334,28.666666666666668,1.2815179711731437,0.4175845545844586,31.316666666666663,0.6666666666666666,8.666666666666666,90.33333333333333,0.5021645021645021,0.7086936690384965
17,11,26,"post","True",28,"Win","Texas_2019",18.666666666666668,0.0,3.0,12.0,12.666666666666666,10.333333333333334,25.0,1.6343444818943913,0.4685142578523764,31.346666666666664,0.6666666666666666,7.333333333333333,74.33333333333333,0.436026936026936,0.7071342148474634
2,26,14,"regular","False",56,"Win","Texas_2020",56.0,0.0,21.0,24.0,7.0,7.0,28.0,0.8048780487804879,0.3018867924528302,25.72,0.0,6.0,55.0,0.5,0.7073170731707317
5,26,9,"regular","False",-2,"Loss","Texas_2020",-2.0,1.0,7.0,7.0,7.0,10.0,16.0,0.6666666666666666,0.3917525773195876,25.15,1.0,12.0,92.0,0.5,0.4722222222222222
8,26,26,"regular","False",11,"Win","Texas_2020",21.666666666666668,0.3333333333333333,9.333333333333334,14.666666666666666,9.333333333333334,5.666666666666667,21.0,1.1716743254389066,0.3547562468005962,27.66333333333333,0.6666666666666666,7.666666666666667,65.66666666666667,0.5,0.6105710694788107
10,26,22,"regular","False",4,"Win","Texas_2020",4.333333333333333,0.3333333333333333,4.666666666666667,7.666666666666667,9.333333333333334,3.3333333333333335,17.333333333333332,1.2904784167056258,0.4184982985357868,27.639999999999997,0.6666666666666666,7.0,62.333333333333336,0.4901960784313726,0.5360890343358786
13,13,17,"regular","False",-3,"Loss","Texas_2020",4.0,0.3333333333333333,6.666666666666667,5.333333333333333,9.333333333333334,0.0,19.0,1.4571450833722925,0.3958010108578291,28.27333333333333,0.3333333333333333,5.333333333333333,50.333333333333336,0.4447415329768271,0.5786816269284712
1,23,21,"regular","False",20,"Win","Texas_2021",20.0,0.0,7.0,7.0,14.0,10.0,21.0,1.6153846153846154,0.39080459770114945,33.22,0.0,7.0,64.0,0.6666666666666666,0.6923076923076923
3,26,26,"regular","False",58,"Win","Texas_2021",58.0,0.0,16.0,28.0,14.0,0.0,26.0,1.9523809523809523,0.6887096774193548,29.43,1.0,2.0,12.0,0.7,0.8095238095238095
4,26,26,"regular","False",35,"Win","Texas_2021",37.666666666666664,0.0,12.333333333333334,21.0,16.333333333333332,5.666666666666667,24.666666666666668,1.9428783776609861,0.5351119571215452,30.916666666666668,0.6666666666666666,4.666666666666667,35.666666666666664,0.6936507936507937,0.7614800658278918
6,6,21,"regular","True",-7,"Loss","Texas_2021",28.666666666666668,0.3333333333333333,19.333333333333332,22.0,12.666666666666666,4.666666666666667,24.0,1.669122721552389,0.4875310963891208,27.986666666666668,0.6666666666666666,4.333333333333333,23.666666666666668,0.5825396825396825,0.7267892664312102
7,12,25,"regular","False",-8,"Loss","Texas_2021",6.666666666666667,0.3333333333333333,17.333333333333332,15.0,10.333333333333334,4.666666666666667,20.666666666666668,1.4257364781661455,0.4030716140106397,26.936666666666667,1.0,6.666666666666667,46.333333333333336,0.4444444444444445,0.6421331817751256
11,26,26,"regular","False",-1,"Loss","Texas_2021",-5.333333333333333,1.0,12.666666666666666,10.333333333333334,10.333333333333334,7.0,21.666666666666668,0.8898003645902804,0.32303584383402445,25.136666666666667,1.3333333333333333,8.333333333333334,68.33333333333333,0.41847041847041844,0.6057534124761016
13,26,26,"regular","False",5,"Win","Texas_2021",-1.3333333333333333,0.6666666666666666,5.666666666666667,10.0,10.333333333333334,5.666666666666667,22.0,1.2362055933484504,0.4232006488147972,28.16,1.6666666666666667,7.0,64.0,0.474025974025974,0.6596749811035525
1,26,26,"regular","False",42,"Win","Texas_2022",42.0,0.0,14.0,10.0,21.0,7.0,22.0,1.0,0.34986945169712796,24.57,1.0,5.0,25.0,0.38461538461538464,0.6896551724137931
2,1,26,"regular","False",-1,"Loss","Texas_2022",-1.0,0.0,3.0,7.0,3.0,6.0,25.0,0.9705882352941176,0.21293800539083557,30.73,0.0,5.0,30.0,0.25,0.6764705882352942
3,26,21,"regular","False",21,"Win","Texas_2022",20.666666666666668,0.0,5.666666666666667,11.333333333333334,12.666666666666666,7.666666666666667,22.666666666666668,1.1786018755328218,0.4040149766182826,26.316666666666663,0.3333333333333333,6.333333333333333,47.666666666666664,0.3327505827505827,0.6727665578975218
5,26,26,"regular","False",18,"Win","Texas_2022",12.666666666666666,0.0,5.666666666666667,12.666666666666666,8.0,6.333333333333333,23.666666666666668,1.2262209231518695,0.3696040831527228,27.403333333333332,0.0,7.0,61.0,0.3897306397306397,0.7047862623310194
7,26,22,"regular","False",3,"Win","Texas_2022",14.0,0.0,4.666666666666667,15.0,8.0,6.666666666666667,23.0,1.453973562669215,0.47401501432180143,27.586666666666662,0.0,6.666666666666667,61.0,0.46024346024346025,0.697244784201306
